open time,open,high,low,close,volume,close time,quote_asset_volume,number of trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,unused field,fundingTime,fundingRate
1674432000000,22704.7,23962.7,22310.5,23740.3,3410315.53,1675036799999,78511396249.47765,21180099,1702753.576,39212483437.57929,0,1570953600000.0,0.0001
1675036800000,23740.2,24281.4,22484.2,22929.2,3188049.287,1675641599999,74388254007.91692,21514994,1566271.563,36556668865.67835,0,1570953600000.0,0.0001
1675641600000,22929.3,23450.0,21405.0,21771.1,2886217.725,1676246399999,64772347896.49868,17961961,1427408.777,32039002327.47657,0,1570953600000.0,0.0001
1676246400000,21771.0,25290.0,21338.0,24265.9,4622306.164,1676851199999,109024113843.8739,29162102,2331697.364,54988988794.42962,0,1570953600000.0,0.0001
1676851200000,24265.9,25347.6,22700.0,23545.3,4271213.808,1677455999999,102506507920.86194,29832782,2096813.82,50341900735.44558,0,1570953600000.0,0.0001
1677456000000,23545.2,24022.7,21883.2,22419.4,3136270.809,1678060799999,72451738315.45676,21792236,1544918.483,35703922202.30829,0,1570953600000.0,0.0001
1678060800000,22419.3,22594.5,19521.6,21986.2,5220379.048,1678665599999,109437035667.7004,30707631,2594610.522,54387690146.99671,0,1570953600000.0,0.0001
1678665600000,21986.2,28397.0,21804.0,27955.7,7785806.644,1679270399999,196684850694.14258,59118309,3939170.833,99492787250.44052,0,1570953600000.0,0.0001
1679270400000,27955.8,28881.0,26590.0,27954.3,4942784.889,1679875199999,137726514327.30255,41153821,2460601.987,68583464533.03937,0,1570953600000.0,0.0001
1679875200000,27954.3,29184.8,26480.0,28161.2,3839037.847,1680479999999,107167962591.44434,31818955,1909846.546,53328067772.75921,0,1570953600000.0,0.0001
1680480000000,28161.3,28800.0,27166.0,28309.4,2757907.413,1681084799999,77403353146.83835,22440410,1369238.784,38439612325.43202,0,1570953600000.0,0.0001
1681084800000,28309.4,31059.0,28153.6,30286.6,3214743.056,1681689599999,96461464401.55685,25895361,1621604.323,48648907685.41585,0,1570953600000.0,0.0001
1681689600000,30286.6,30480.0,27100.0,27576.0,3637217.423,1682294399999,104453021368.13217,30143715,1776935.079,51026859102.38128,0,1570953600000.0,0.0001
1682294400000,27575.9,30048.2,26919.3,29223.0,4471194.435,1682899199999,128325051344.24467,38916748,2246514.854,64486873884.5132,0,1570953600000.0,0.0001
1682899200000,29223.0,29840.0,27650.0,28419.4,3603937.292,1683503999999,103570037225.81346,35375598,1790933.106,51480683482.15111,0,1570953600000.0,0.0001
1683504000000,28419.5,28624.6,25751.0,26901.9,3393098.366,1684108799999,92564238769.32156,34746287,1672574.784,45634593720.2043,0,1570953600000.0,0.0001
1684108800000,26901.9,27650.0,26335.3,26732.8,2558862.959,1684713599999,69180990798.09564,24469139,1268910.269,34315635205.08844,0,1570953600000.0,0.0001
1684713600000,26732.8,27097.8,26500.0,26876.7,254565.904,1685318399999,6823115922.17403,2168476,129138.638,3461770674.27532,0,1570953600000.0,0.0001
